,Unnamed: 0_B,Unnamed: 0.1_B,id_B,xcentroid_B,ycentroid_B,sharpness_B,roundness1_B,roundness2_B,npix_B,sky_B,peak_B,flux_B,mag_B,Unnamed: 0_V,Unnamed: 0.1_V,id_V,xcentroid_V,ycentroid_V,sharpness_V,roundness1_V,roundness2_V,npix_V,sky_V,peak_V,flux_V,mag_V,x_rad,y_rad,rad
753566,504,504,505,1602.817227121649,1408.1511508847643,0.242126722777727,0.4820755757618203,0.3920182041894408,25,0.0,1501.226256069703,1.0521198169484678,14.24483699818268,590,590,591,1603.0438155521176,1409.204915492401,0.6037077687540701,-0.4147449502853899,0.2333081865521996,25,0.0,2398.6306990667645,1.6304019046394054,13.76926331498375,35.04381555211762,-60.795084507599086,5.326757452884704
753570,504,504,505,1602.817227121649,1408.1511508847643,0.242126722777727,0.4820755757618203,0.3920182041894408,25,0.0,1501.226256069703,1.0521198169484678,14.24483699818268,594,594,595,1603.0045785163463,1409.9129379814103,0.6883822851900182,-0.5997840773029488,0.4562182302444553,25,0.0,2457.6322266523625,1.2010426433650234,14.10110393143166,35.00457851634633,-60.08706201858968,5.2787617179067805
755061,505,505,506,1630.347567756668,1408.1794274179526,0.6285110765187786,0.2695036741275037,0.1288309789763103,25,0.0,1588.022799011682,1.3492751642599805,13.97474868376399,591,591,592,1630.2915769584354,1408.7583385430364,0.3741439493309031,-0.1047183004670512,-0.1760553716597991,25,0.0,3515.080557378979,4.1653473146911,12.750871951090092,62.29157695843537,-61.241661456963584,6.631068358321403
756551,506,506,507,1605.0134084520969,1409.7440275726294,0.2133560321451812,0.1814839030319484,0.5555148541245601,25,0.0,1467.702047929224,1.0927070176938876,14.203740669360698,587,587,588,1603.2012003434818,1408.925208212529,0.2645289025607835,0.3302886767480051,-0.0683118056980981,25,0.0,2392.8394705566066,1.4396248526116489,13.904376661544523,35.20120034348179,-61.074791787470986,5.351119133367276
756554,506,506,507,1605.0134084520969,1409.7440275726294,0.2133560321451812,0.1814839030319484,0.5555148541245601,25,0.0,1467.702047929224,1.0927070176938876,14.203740669360698,590,590,591,1603.0438155521176,1409.204915492401,0.6037077687540701,-0.4147449502853899,0.2333081865521996,25,0.0,2398.6306990667645,1.6304019046394054,13.76926331498375,35.04381555211762,-60.795084507599086,5.326757452884704
759545,508,508,509,1467.1946028346872,1411.3214211324416,0.3487143580584617,-0.0877208653280765,-0.6061144989957389,25,0.0,1031.5723608299786,1.4278490925153322,13.913294225361575,593,593,594,1466.3479056657957,1411.709353136397,0.424840611143617,0.1414050379074265,-0.0380887411455794,25,0.0,2057.5547562571182,2.6851687367748576,13.227571044792208,-101.65209433420432,-58.29064686360289,8.895067527274293
764027,511,511,512,1466.2241149549202,1412.028553744578,0.4694236424307055,0.3061699109817468,0.0262028034886168,25,0.0,959.8298726668036,1.1370070709638471,14.16059208614559,593,593,594,1466.3479056657957,1411.709353136397,0.424840611143617,0.1414050379074265,-0.0380887411455794,25,0.0,2057.5547562571182,2.6851687367748576,13.227571044792208,-101.65209433420432,-58.29064686360289,8.895067527274293
771500,516,516,517,1525.3069017380858,1414.410086821643,0.610301878618501,-0.1858783063343619,0.0836052544863471,25,0.0,1960.422958707917,1.0632342934915138,14.233427560331812,596,596,597,1524.7010289865188,1414.4318013158772,0.3772922150424772,-0.2602546516189858,0.3792496132697438,25,0.0,2637.809924587476,2.145858037701231,13.470997531976352,-43.29897101348115,-55.56819868412276,5.347548683331301
771503,516,516,517,1525.3069017380858,1414.410086821643,0.610301878618501,-0.1858783063343619,0.0836052544863471,25,0.0,1960.422958707917,1.0632342934915138,14.233427560331812,599,599,600,1524.664144290537,1414.0072522047535,0.5478491324083294,0.005415708050813,0.283279638681276,25,0.0,2708.0973067530776,2.133193293161978,13.47742447606202,-43.335855709462976,-55.99274779524649,5.374719728651058
771505,516,516,517,1525.3069017380858,1414.410086821643,0.610301878618501,-0.1858783063343619,0.0836052544863471,25,0.0,1960.422958707917,1.0632342934915138,14.233427560331812,601,601,602,1524.8218246116044,1413.9198120778797,0.2299279453872537,0.0992515228944353,0.0259515521303744,25,0.0,2583.7210583312126,1.927834831250275,13.587325443392803,-43.17817538839563,-56.08018792212033,5.372659857053441
780472,522,522,523,1575.9890671107578,1419.0879913862825,0.7536866903064641,-0.6447211001800929,0.2645530020296314,25,0.0,2233.2829573025765,1.1995420338310183,14.102461322677188,604,604,605,1575.7515670924702,1418.1151436415737,0.4313890355393739,0.1820646748425787,-0.1289654003071216,25,0.0,4206.7836541602655,3.6408821920023056,12.896983433254992,7.751567092470168,-51.884856358426305,3.9822917856431017
781966,523,523,524,1576.0190721586137,1418.477922417612,0.3291111183890564,0.886392389170011,0.0410920467295659,25,0.0,2233.999263307476,1.4528539055257204,13.89444513702504,604,604,605,1575.7515670924702,1418.1151436415737,0.4313890355393739,0.1820646748425787,-0.1289654003071216,25,0.0,4206.7836541602655,3.6408821920023056,12.896983433254992,7.751567092470168,-51.884856358426305,3.9822917856431017
784961,525,525,526,1453.700036351643,1422.4584142177434,0.6548652622639322,0.1825444340310819,0.3636248441106555,25,0.0,1252.5668950542697,1.4692135906297126,13.882287657411965,611,611,612,1453.3219115445845,1422.861759635043,0.3499822947943998,-0.0875293487509137,0.0361994492086807,25,0.0,3136.5210637428013,4.13170700934047,12.75967620767908,-114.67808845541549,-47.13824036495703,9.411945467263175
786449,526,526,527,1605.5534293726907,1420.7933843724788,0.3361924608691804,-0.2473000864677604,-0.3519492346237285,25,0.0,2007.1921556596467,1.5303104411338462,13.83805114649314,605,605,606,1607.1169950080507,1420.4286145714962,0.4853968911065381,-0.1984516236341351,-0.0612111566264232,25,0.0,3310.402008349582,3.178254316828611,13.044528386153658,39.11699500805071,-49.571385428503845,4.793439448598769
787949,527,527,528,1452.9812450145112,1422.7932460649636,0.3049725136973218,-0.0319892369875305,0.1947918879599746,25,0.0,1269.8226909898394,1.3337821706894115,13.987287730756748,611,611,612,1453.3219115445845,1422.861759635043,0.3499822947943998,-0.0875293487509137,0.0361994492086807,25,0.0,3136.5210637428013,4.13170700934047,12.75967620767908,-114.67808845541549,-47.13824036495703,9.411945467263175
789440,528,528,529,1709.98969591727,1422.1220545082813,0.4576814312305411,0.1446695993092365,0.1692304318326081,25,0.0,866.8850084719518,1.1998634727721669,14.102170419036971,608,608,609,1710.394608532491,1422.1437964464417,0.3410936078087088,-0.1892451600087114,0.0772659653733032,25,0.0,2109.5898851406987,2.624448713446972,13.25240477431391,142.39460853249102,-47.856203553558316,11.403299333744176
789445,528,528,529,1709.98969591727,1422.1220545082813,0.4576814312305411,0.1446695993092365,0.1692304318326081,25,0.0,866.8850084719518,1.1998634727721669,14.102170419036971,613,613,614,1710.257774367061,1422.1303271403383,0.352325437535656,-0.1373475784988257,-0.1575560729268923,25,0.0,2115.6990084277763,3.006399421607392,13.104883301990546,142.25777436706107,-47.869672859661705,11.393779958843576
790937,529,529,530,1453.1052062878207,1422.758292563801,0.6765063723142126,0.2576158845359312,0.2845419023282842,25,0.0,1352.9181020318138,1.2366384949150315,14.06939309653979,611,611,612,1453.3219115445845,1422.861759635043,0.3499822947943998,-0.0875293487509137,0.0361994492086807,25,0.0,3136.5210637428013,4.13170700934047,12.75967620767908,-114.67808845541549,-47.13824036495703,9.411945467263175
792434,530,530,531,1533.0327283525592,1422.244294681181,0.6510436138462375,0.510615213093809,0.5898161696529903,25,0.0,1883.206872927699,1.1715411920158358,14.12810609192988,614,614,615,1532.9689338370413,1423.6705063619538,0.2948636345909449,0.0277128858197297,-0.2724075620467361,25,0.0,2530.5504396694178,1.295867050013201,14.018598881980376,-35.03106616295872,-46.32949363804619,4.409056148157182
798419,534,534,535,1540.3351798087242,1432.5361493216435,0.6545549282218286,0.07703232442389,0.6295018305065229,25,0.0,2280.6179736532386,1.475095156730189,13.877949907333427,623,623,624,1540.0545044188675,1432.3936660556567,0.544915505113661,-0.1157833380163025,0.6940947845543262,25,0.0,2608.241286755864,1.6215826879860975,13.775152252043544,-27.94549558113249,-37.606333944343305,3.5565978368155404
798424,534,534,535,1540.3351798087242,1432.5361493216435,0.6545549282218286,0.07703232442389,0.6295018305065229,25,0.0,2280.6179736532386,1.475095156730189,13.877949907333427,628,628,629,1541.0522020676751,1434.0290580987412,0.3671910715631169,-0.3522593870602631,0.123072177824835,25,0.0,2417.760702098386,1.1295067181244371,14.167777954055383,-26.947797932324875,-35.97094190125881,3.4118082641557583
801410,536,536,537,1445.9269232024858,1434.725558547089,0.6003391525506845,0.273410512289128,0.4699857837724678,25,0.0,1496.40431536409,1.7967157982315192,13.663801533745444,626,626,627,1445.8655576770625,1434.6948317864135,0.2279017237285868,-0.1887479714615865,-0.1026862750148718,25,0.0,2986.5938821803206,3.768085785239612,12.859698046258346,-122.1344423229375,-35.30516821358651,9.650808499432475
802902,537,537,538,1601.6697904310122,1435.7425227074252,0.4685196200402148,-0.0300005964824329,0.4231129490028277,25,0.0,2359.470503064954,1.641655138909116,13.761795173764426,624,624,625,1601.3522162724944,1435.2946738377364,0.8458932393809899,0.0168409304460688,0.5584376955631316,25,0.0,3212.4132528987225,1.783293805564733,13.67194274746857,33.35221627249439,-34.705326162263646,3.653810966535063
804397,538,538,539,1638.2143174935943,1435.3028259156868,0.3887409722922225,0.0214174379705898,0.3298838023875643,25,0.0,1654.8441632398926,1.5748274918919554,13.80691753075361,625,625,626,1637.9600598341583,1434.9822767604094,0.4376818031423863,0.0643960814788661,0.1157766131174702,25,0.0,4004.230733671124,5.249738402571985,12.499655842985131,69.9600598341583,-35.01772323959062,5.93878764947861
805895,539,539,540,1564.0393477036862,1435.275801235215,0.2967708721881272,0.0533221934452692,0.230531097629468,25,0.0,3705.250825415825,2.661760743927086,13.23707746067893,629,629,630,1563.674442747792,1435.6268035935502,0.4826550799479184,-0.1196973402693669,-0.1615123894585937,25,0.0,5146.346609386216,4.916528610270318,12.570853573118576,-4.325557252208,-34.37319640644978,2.629848324651276
807384,540,540,541,1599.8957047110232,1435.75880980828,0.8091520730658486,0.0950596172400411,0.3283025224714209,25,0.0,2550.020901977578,1.0858708438589293,14.210554569315184,624,624,625,1601.3522162724944,1435.2946738377364,0.8458932393809899,0.0168409304460688,0.5584376955631316,25,0.0,3212.4132528987225,1.783293805564733,13.67194274746857,33.35221627249439,-34.705326162263646,3.653810966535063
808879,541,541,542,1637.9191407854526,1436.1520792970832,0.3371270702890437,-0.1076333709248896,0.2689473401417214,25,0.0,1701.197894594075,1.4230588135272768,13.916942876524129,625,625,626,1637.9600598341583,1434.9822767604094,0.4376818031423863,0.0643960814788661,0.1157766131174702,25,0.0,4004.230733671124,5.249738402571985,12.499655842985131,69.9600598341583,-35.01772323959062,5.93878764947861
811868,543,543,544,1445.958419637327,1434.8480849311593,0.4154698064179224,0.0398509668972632,0.1115523187950575,25,0.0,1345.0910327529896,1.2774136898131794,14.034171084742752,626,626,627,1445.8655576770625,1434.6948317864135,0.2279017237285868,-0.1887479714615865,-0.1026862750148718,25,0.0,2986.5938821803206,3.768085785239612,12.859698046258346,-122.1344423229375,-35.30516821358651,9.650808499432475
816358,546,546,547,1569.0074214724823,1438.6317343536991,0.4692119229050979,0.6403871039019645,-0.950237258715085,25,0.0,3219.5168035796173,1.6663587500338366,13.745578734232652,634,634,635,1568.8612934399534,1440.028689225348,0.2360509923885249,0.4702651775967912,-0.6774509529328706,25,0.0,4006.933475927151,1.5373617850076482,13.833059796534542,0.8612934399534424,-29.97131077465201,2.2760614394379246
819348,548,548,549,1583.9001056325235,1441.9382247868768,0.5374712214090809,-0.207908090629656,-0.087984511136056,25,0.0,2997.0522520600707,1.2389761102872705,14.067342668826669,636,636,637,1583.8677586032557,1441.945187009954,0.4743302200661607,-0.0347319925942337,-0.156716763222626,25,0.0,5595.82214657344,5.023882910224587,12.547401227733248,15.867758603255652,-28.054812990046003,2.446679861604913
820847,549,549,550,1526.560301731772,1443.1353028253366,0.7160782372088473,-0.157342834524761,-0.3974383937608696,25,0.0,1891.517994629696,1.091443645945115,14.204996707804863,641,641,642,1526.1677945848623,1443.9317145259258,0.3937697965729991,0.1729898475724459,-0.1992312809591517,25,0.0,2441.596313518692,1.2189518472515777,14.085033625383865,-41.83220541513765,-26.068285474074173,3.7415922088962086
822336,550,550,551,1583.45119875367,1442.253429118393,0.4404549802749654,-0.074408939263691,-0.619854040901041,25,0.0,3131.120965342124,1.3208874002941335,13.997835506143804,636,636,637,1583.8677586032557,1441.945187009954,0.4743302200661607,-0.0347319925942337,-0.156716763222626,25,0.0,5595.82214657344,5.023882910224587,12.547401227733248,15.867758603255652,-28.054812990046003,2.446679861604913
823834,551,551,552,2448.354523503643,1443.1715185724868,0.5581375006270107,-0.5461299587718396,-0.325769933488114,25,0.0,429.43298877125176,1.3360824497407309,13.985416851727212,640,640,641,2449.9234238729778,1443.2003641517997,0.5201962874540531,-0.1905142823016411,-0.2007891171948781,25,0.0,1200.3729943880558,2.0869687950683247,13.501210111441482,881.9234238729778,-26.799635848200296,66.97770975315255
826824,553,553,554,1574.0291295864856,1444.3874750730347,0.516818547076406,-0.0456758843455364,-0.0793599084460587,25,0.0,3219.4052738390096,1.2426158712800883,14.06415775918022,642,642,643,1575.7469819281168,1444.3853078833815,0.5043088789115088,0.1518749684181229,-0.8795188305112488,25,0.0,4956.411599614333,3.062426747458478,13.084835726817548,7.746981928116838,-25.61469211661847,2.0313949743630277
826827,553,553,554,1574.0291295864856,1444.3874750730347,0.516818547076406,-0.0456758843455364,-0.0793599084460587,25,0.0,3219.4052738390096,1.2426158712800883,14.06415775918022,645,645,646,1575.8700341254155,1443.8548612061506,0.4950086352745688,0.3963187277670158,-0.4318073051800101,25,0.0,4777.624826214645,2.5077024892617583,13.301809972370569,7.870034125415486,-26.145138793849355,2.0726428918776
831312,556,556,557,1519.5818397741507,1449.419407321942,0.2633010605599975,-0.0857690878949807,-0.5698362323785768,25,0.0,2009.9325690405767,1.083551043233522,14.212876563484969,648,648,649,1518.4032464864329,1447.9948683018465,0.6456835425909649,-0.2797708366970338,-0.5237448942175927,25,0.0,2523.239903307088,2.155473344901316,13.466143358415689,-49.59675351356714,-22.00513169815349,4.118817967388819
831315,556,556,557,1519.5818397741507,1449.419407321942,0.2633010605599975,-0.0857690878949807,-0.5698362323785768,25,0.0,2009.9325690405767,1.083551043233522,14.212876563484969,651,651,652,1518.8073479589384,1449.1479797026568,0.568403844439451,-0.2679141636110148,-0.9242244537707645,25,0.0,2553.663352382866,1.1984588547221275,14.10344217873972,-49.19265204106159,-20.852020297343188,4.055842079100882
832812,557,557,558,1599.3572597402283,1449.429577310947,0.5835398996313387,0.5568609019002068,0.2410302049046172,25,0.0,3300.7645300607724,1.4200193724923833,13.919264326878356,654,654,655,1599.8480817120676,1448.749465257254,0.4050566026498995,0.3673854407654702,0.978351713418772,25,0.0,5043.389785363309,2.958646866747758,13.122267168861626,31.848081712067597,-21.250534742745913,2.9063574131755785
834298,558,558,559,1603.019132506278,1447.7536947138894,0.4752691433314234,-0.0140014975758057,0.5030574938590692,25,0.0,3034.9304518854747,1.1537955127080035,14.144677886035137,646,646,647,1603.086574112778,1446.0683570216922,0.4959020059503272,-0.1981588746087758,-0.3333234320339164,25,0.0,4153.78288029837,2.0006728564406275,13.547059799971128,35.08657411277795,-23.931642978307764,3.223978415800097
847768,567,567,568,1532.3234470900663,1452.772439084747,0.337215128548453,0.0784963111882924,-0.173388563566585,25,0.0,2963.516351137649,1.3165050086836396,14.001443710670271,670,670,671,1531.6172574788966,1454.750249750205,0.3445023560489429,0.2393257624604136,0.3139182238666833,25,0.0,4136.941529712417,2.9307234234675965,13.132562911537324,-36.38274252110341,-15.249750249794943,2.99460749043597
850748,569,569,570,1551.736697482631,1453.7713756802364,0.2628360455910505,-0.1679807062594114,-0.447791352956027,25,0.0,3340.5644465440787,1.064495160542689,14.23214077157726,662,662,663,1550.4394448556998,1454.0670561465636,0.306338984383408,-0.0829876753236091,-0.0443199022719808,25,0.0,4474.359460942121,2.357732859634961,13.368763509296986,-17.560555144300224,-15.932943853436427,1.7999344658869378
852243,570,570,571,1558.944537373803,1453.7561866190626,0.500422042593971,0.6573119023611523,-0.3735195548874289,25,0.0,3633.693732481661,1.7544140738060896,13.689669743579683,663,663,664,1559.766259793318,1455.3353389865915,0.6995594921161723,0.2308176711481585,-0.5606843771157963,25,0.0,4574.117659243359,1.2936033906714877,14.02049713692083,-8.233740206681887,-14.664661013408477,1.2766580731017196
853751,571,571,572,1511.8939385727724,1456.1200811492988,0.4814228404191302,0.4873889880250348,0.5976813253799128,25,0.0,1960.8968415557724,1.5162632912921008,13.848063447902849,677,677,678,1511.9295587872807,1457.968309827164,0.3049194890528891,-0.5858830421701654,-0.0501469036972273,25,0.0,2305.588160462924,1.1421117690214238,14.155728483014313,-56.07044121271929,-12.031690172836079,4.353195903017017
855229,572,572,573,1532.3858221684493,1455.4983844301194,0.2963503978435491,-0.0278613530587653,0.2145973667461454,25,0.0,3071.197682582891,1.7135235417539143,13.715274811272351,661,661,662,1531.56432419468,1454.8446171988414,0.2959726222327862,-0.3041877162773647,-0.2433421947058153,25,0.0,4249.596141058053,3.162275680235256,13.050000679790324,-36.43567580531999,-15.155382801158567,2.995555279344722
855238,572,572,573,1532.3858221684493,1455.4983844301194,0.2963503978435491,-0.0278613530587653,0.2145973667461454,25,0.0,3071.197682582891,1.7135235417539143,13.715274811272351,670,670,671,1531.6172574788966,1454.750249750205,0.3445023560489429,0.2393257624604136,0.3139182238666833,25,0.0,4136.941529712417,2.9307234234675965,13.132562911537324,-36.38274252110341,-15.249750249794943,2.99460749043597
856740,573,573,574,1534.1016082455235,1456.505951625836,0.4663583598962706,0.1319503678845005,-0.3721840358681135,25,0.0,3136.765641264032,1.3453621278620207,13.977902004833656,678,678,679,1532.934702639226,1457.9389060939404,0.5508796432859517,0.7053909776824624,0.3329792023725051,25,0.0,4060.408441604068,2.3307609095338617,13.381255685777807,-35.06529736077391,-12.061093906059568,2.8148642628069225
858219,574,574,575,1561.565335198082,1456.8044732595956,0.6968743581727351,0.3355735603607416,-0.0541320308768741,25,0.0,3844.9154587273865,1.405563871399032,13.930373536176774,663,663,664,1559.766259793318,1455.3353389865915,0.6995594921161723,0.2308176711481585,-0.5606843771157963,25,0.0,4574.117659243359,1.2936033906714877,14.02049713692083,-8.233740206681887,-14.664661013408477,1.2766580731017196
861215,576,576,577,1549.6979105550663,1458.5912300364528,0.4267769355078297,-0.2101614959625373,0.0682816011753961,25,0.0,3682.911249238079,1.5082178095351813,13.85383983806127,671,671,672,1549.9847310473538,1457.018661099962,0.4193139295718797,-0.0683033620525673,-0.3584908698199965,25,0.0,4674.342205832526,2.011864183703345,13.541003352105747,-18.015268952646238,-12.981338900038054,1.6855867634822264
861219,576,576,577,1549.6979105550663,1458.5912300364528,0.4267769355078297,-0.2101614959625373,0.0682816011753961,25,0.0,3682.911249238079,1.5082178095351813,13.85383983806127,675,675,676,1549.6555379091678,1456.6052724545768,0.5553091716494674,0.284385724696494,-0.348131633752792,25,0.0,4797.557197229652,2.0219125651344134,13.535594072036472,-18.344462090832167,-13.394727545423166,1.7242401584761713
870187,582,582,583,1563.8421266276232,1460.8179440579768,0.7931541257596483,0.2723215790328385,-0.3268662761937373,25,0.0,4288.402323939373,1.522553895639534,13.843568312969955,679,679,680,1563.0581978457208,1460.4181469191617,0.3938036771102412,0.5253470261899191,0.6039559108287296,25,0.0,4810.207216468642,1.089238267050767,14.207192773643598,-4.94180215427923,-9.5818530808383,0.8183975248468174
870198,582,582,583,1563.8421266276232,1460.8179440579768,0.7931541257596483,0.2723215790328385,-0.3268662761937373,25,0.0,4288.402323939373,1.522553895639534,13.843568312969955,690,690,691,1564.299629575028,1462.2409159769163,0.2069679514138828,-0.3894102321129341,0.3111042842990484,25,0.0,5245.764228302015,2.290313795734873,13.400262527316402,-3.7003704249721068,-7.7590840230836875,0.6525440400837087
879166,588,588,589,1577.8863896515866,1461.7700020441882,0.5882184233954711,0.0463349769339979,0.2351202720969099,25,0.0,4859.579141750192,1.5184904850879726,13.84646981260225,694,694,695,1578.375279557136,1463.042937984682,0.7507468736777961,-0.1421680345566628,-0.1447498859428185,25,0.0,6370.102682469325,1.5311233942328484,13.837474519539516,10.375279557136082,-6.957062015317888,0.9482588290746315
882159,590,590,591,1638.2944218364662,1463.2745911199495,0.4312739310972067,-0.1189948807046937,-0.5793403861484875,25,0.0,1215.8675586874929,1.0004947610469133,14.299462952862712,699,699,700,1638.9688738764585,1464.6804255845311,0.4012595612997971,0.2810588449464749,0.6203506202051435,25,0.0,1381.7441627427745,1.185341863397158,14.115390942752986,70.96887387645847,-5.319574415468878,5.402360057295801
886628,593,593,594,1540.7686729905572,1463.6905961324103,0.2600561068618625,0.0643635212416464,0.1199113810017136,25,0.0,3844.628670690247,1.4456801597859752,13.89981944776358,686,686,687,1539.8952607640006,1463.2263102237623,0.2502627999079913,0.1455234208570653,-0.1343414256096692,25,0.0,4208.762919236023,1.829427842643509,13.64421178883748,-28.104739235999432,-6.773689776237688,2.19452021124612
888129,594,594,595,1706.654239064382,1465.206944776907,0.9703195675000456,0.2151150686619252,0.6021758107920988,25,0.0,1223.570466672037,1.120131219168685,14.17682774595223,693,693,694,1706.6496677061716,1464.291779708132,0.3293196926756295,0.0742054879791124,0.5757717702192323,25,0.0,1770.4754395208383,2.050268314537464,13.520473249924226,138.6496677061716,-5.708220291867974,10.53381222712771
888136,594,594,595,1706.654239064382,1465.206944776907,0.9703195675000456,0.2151150686619252,0.6021758107920988,25,0.0,1223.570466672037,1.120131219168685,14.17682774595223,700,700,701,1706.4717229988248,1463.7226260190398,0.6017121364677617,-0.2505608780400556,0.2134445246444069,25,0.0,1920.2107758180705,2.014987314514664,13.539319209109443,138.47172299882482,-6.277373980960192,10.522183947735918
888144,594,594,595,1706.654239064382,1465.206944776907,0.9703195675000456,0.2151150686619252,0.6021758107920988,25,0.0,1223.570466672037,1.120131219168685,14.17682774595223,708,708,709,1705.9283862009115,1466.8995108862755,0.3281139519610692,-0.0211918106738082,0.7170671840805098,25,0.0,1605.2769880480132,1.4638041088632376,13.886292595304669,137.92838620091152,-3.1004891137245068,10.4727887674836
