Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.026915 0.28364 1.06296 350.0216979980 2.6336188316  350.062  6.940  3.8117  0.241    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.581 -11.873 -12.269 -12.662 -12.892 -13.102 -13.389 -13.549 -13.593
0.026915 0.28364 1.06296 350.0218200684 2.6336188316  350.051  6.886  3.8652  0.509    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.446 -12.194 -12.373 -12.549 -12.662 -12.781 -12.934 -13.018 -13.043
0.026915 0.28364 1.06296 350.0218505859 2.6336188316  350.039  6.858  3.9005  0.679    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.374 -12.288 -12.343 -12.427 -12.500 -12.577 -12.667 -12.721 -12.731
0.026915 0.28364 1.06296 350.0218811035 2.6336188316  350.027  6.850  3.9855  1.026    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.356 -12.376 -12.174 -12.135 -12.151 -12.163 -12.134 -12.139 -12.125
0.026915 0.28364 1.06296 350.0219116211 2.6336188316  350.023  6.847  4.0136  1.142    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.347 -12.368 -12.051 -11.999 -12.011 -12.011 -11.947 -11.943 -11.922
0.026915 0.28364 1.06296 350.0219421387 2.6336188316  350.012  6.845  4.0244  1.187    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.343 -12.359 -12.000 -11.943 -11.953 -11.950 -11.873 -11.866 -11.843
0.026915 0.28364 1.06296 350.0219726562 2.6336188316  349.996  6.844  4.0322  1.219    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.340 -12.350 -11.963 -11.902 -11.911 -11.905 -11.820 -11.810 -11.786
0.026915 0.28364 1.06296 350.0221252441 2.6336188316  349.941  6.845  4.0381  1.241    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.342 -12.347 -11.938 -11.875 -11.883 -11.874 -11.783 -11.772 -11.747
0.026915 0.28364 1.06296 350.0223083496 2.6336188316  349.863  6.849  4.0307  1.208    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.352 -12.363 -11.981 -11.921 -11.930 -11.925 -11.841 -11.832 -11.808
0.026915 0.28364 1.06296 350.0224304199 2.6336188316  349.812  6.852  4.0230  1.174    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.359 -12.375 -12.022 -11.966 -11.976 -11.974 -11.898 -11.892 -11.869
0.026915 0.28364 1.06296 350.0224914551 2.6336188316  349.781  6.854  4.0157  1.143    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.364 -12.384 -12.059 -12.006 -12.018 -12.018 -11.950 -11.946 -11.925
0.026915 0.28364 1.06296 350.0225830078 2.6336188316  349.750  6.856  4.0074  1.107    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.370 -12.392 -12.100 -12.051 -12.064 -12.067 -12.009 -12.008 -11.988
0.026915 0.28364 1.06296 350.0226440430 2.6336188316  349.715  6.858  3.9977  1.066    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.375 -12.398 -12.145 -12.100 -12.115 -12.122 -12.076 -12.078 -12.060
0.026915 0.28364 1.06296 350.0227050781 2.6336188316  349.688  6.861  3.9862  1.018    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.381 -12.402 -12.197 -12.157 -12.174 -12.185 -12.155 -12.160 -12.145
0.026915 0.28364 1.06296 350.0227355957 2.6336188316  349.668  6.862  3.9797  0.991    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.384 -12.402 -12.225 -12.189 -12.206 -12.220 -12.199 -12.206 -12.193
0.026915 0.28364 1.06296 350.0227966309 2.6336188316  349.656  6.863  3.9728  0.962    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.387 -12.401 -12.254 -12.221 -12.239 -12.256 -12.245 -12.255 -12.244
0.026915 0.28364 1.06296 350.0228271484 2.6336188316  349.641  6.864  3.9651  0.930    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.390 -12.406 -12.270 -12.250 -12.275 -12.299 -12.296 -12.311 -12.302
0.026915 0.28364 1.06296 350.0228576660 2.6336188316  349.625  6.865  3.9567  0.895    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.393 -12.413 -12.280 -12.278 -12.313 -12.346 -12.351 -12.371 -12.364
0.026915 0.28364 1.06296 350.0228881836 2.6336188316  349.605  6.866  3.9480  0.859    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.396 -12.415 -12.297 -12.309 -12.352 -12.393 -12.408 -12.433 -12.428
0.026915 0.28364 1.06296 350.0229187012 2.6336188316  349.590  6.867  3.9386  0.821    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.399 -12.403 -12.334 -12.350 -12.392 -12.437 -12.468 -12.497 -12.495
0.026915 0.28364 1.06296 350.0229797363 2.6336188316  349.574  6.869  3.9289  0.781    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.401 -12.387 -12.361 -12.386 -12.432 -12.483 -12.530 -12.564 -12.565
0.026915 0.28364 1.06296 350.0230102539 2.6336188316  349.566  6.870  3.9187  0.739    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.404 -12.372 -12.332 -12.403 -12.472 -12.539 -12.593 -12.635 -12.639
0.026915 0.28364 1.06296 350.0230407715 2.6336188316  349.551  6.871  3.9082  0.696    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-09      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.406 -12.347 -12.350 -12.435 -12.509 -12.584 -12.656 -12.705 -12.712
0.026915 0.28364 1.06296 350.0230712891 2.6336188316  349.535  6.872  3.8985  0.656    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.69e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.409 -12.315 -12.382 -12.467 -12.540 -12.619 -12.713 -12.769 -12.780
0.026915 0.28364 1.06296 350.0231018066 2.6336188316  349.516  6.872  3.8901  0.621    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.35e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.411 -12.282 -12.398 -12.487 -12.563 -12.649 -12.763 -12.825 -12.840
0.026915 0.28364 1.06296 350.0231933594 2.6336188316  349.500  6.874  3.8790  0.575    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.71e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.416 -12.233 -12.364 -12.506 -12.603 -12.703 -12.830 -12.900 -12.919
0.026915 0.28364 1.06296 350.0234069824 2.6336188316  349.414  6.879  3.8668  0.521    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.51e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.428 -12.185 -12.356 -12.530 -12.643 -12.759 -12.908 -12.990 -13.014
0.026915 0.28364 1.06296 350.0242309570 2.6336188316  349.035  6.893  3.8692  0.517    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.462 -12.231 -12.389 -12.562 -12.673 -12.786 -12.929 -13.008 -13.031
0.026915 0.28364 1.06296 350.0244445801 2.6336188316  348.934  6.894  3.8820  0.567    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.297 -12.422 -12.552 -12.643 -12.740 -12.862 -12.930 -12.948
0.026915 0.28364 1.06296 350.0245056152 2.6336188316  348.902  6.894  3.8903  0.600    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.337 -12.451 -12.540 -12.616 -12.702 -12.816 -12.878 -12.893
0.026915 0.28364 1.06296 350.0245361328 2.6336188316  348.883  6.894  3.8987  0.633    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.372 -12.438 -12.523 -12.596 -12.674 -12.768 -12.824 -12.835
0.026915 0.28364 1.06296 350.0245666504 2.6336188316  348.867  6.894  3.9122  0.687    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.418 -12.401 -12.482 -12.556 -12.628 -12.692 -12.739 -12.745
0.026915 0.28364 1.06296 350.0245971680 2.6336188316  348.840  6.894  3.9285  0.752    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.451 -12.424 -12.451 -12.498 -12.549 -12.596 -12.631 -12.632
0.026915 0.28364 1.06296 350.0246276855 2.6336188316  348.820  6.894  3.9444  0.816    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.479 -12.379 -12.393 -12.436 -12.478 -12.499 -12.526 -12.522
0.026915 0.28364 1.06296 350.0246582031 2.6336188316  348.801  6.894  3.9596  0.877    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.485 -12.349 -12.341 -12.374 -12.404 -12.405 -12.424 -12.416
0.026915 0.28364 1.06296 350.0246887207 2.6336188316  348.773  6.894  3.9738  0.934    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.480 -12.328 -12.295 -12.313 -12.330 -12.317 -12.327 -12.315
0.026915 0.28364 1.06296 350.0247192383 2.6336188316  348.754  6.894  3.9871  0.987    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.465 -12.486 -12.277 -12.237 -12.253 -12.264 -12.232 -12.238 -12.222
0.026915 0.28364 1.06296 350.0247497559 2.6336188316  348.723  6.894  3.9997  1.037    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.464 -12.488 -12.226 -12.181 -12.195 -12.201 -12.153 -12.154 -12.136
0.026915 0.28364 1.06296 350.0247802734 2.6336188316  348.691  6.894  4.0115  1.085    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.464 -12.486 -12.177 -12.126 -12.138 -12.140 -12.077 -12.074 -12.054
0.026915 0.28364 1.06296 350.0248107910 2.6336188316  348.668  6.894  4.0226  1.129    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.464 -12.481 -12.129 -12.073 -12.083 -12.080 -12.005 -11.999 -11.977
0.026915 0.28364 1.06296 350.0248413086 2.6336188316  348.629  6.893  4.0331  1.172    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.89e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.464 -12.473 -12.081 -12.021 -12.029 -12.023 -11.936 -11.927 -11.903
0.026915 0.28364 1.06296 350.0248718262 2.6336188316  348.598  6.893  4.0431  1.211    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.463 -12.462 -12.036 -11.971 -11.977 -11.967 -11.870 -11.858 -11.832
0.026915 0.28364 1.06296 350.0249023438 2.6336188316  348.566  6.893  4.0526  1.250    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.463 -12.449 -11.991 -11.922 -11.926 -11.913 -11.807 -11.792 -11.765
0.026915 0.28364 1.06296 350.0249328613 2.6336188316  348.531  6.893  4.0616  1.286    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.94e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.462 -12.435 -11.948 -11.875 -11.877 -11.860 -11.745 -11.728 -11.699
0.026915 0.28364 1.06296 350.0249633789 2.6336188316  348.492  6.893  4.0703  1.320    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.462 -12.418 -11.906 -11.829 -11.829 -11.809 -11.686 -11.666 -11.636
0.026915 0.28364 1.06296 350.0249938965 2.6336188316  348.453  6.893  4.0785  1.354    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.95e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.461 -12.372 -11.897 -11.801 -11.787 -11.755 -11.630 -11.603 -11.571
0.026915 0.28364 1.06296 350.0250244141 2.6336188316  348.410  6.892  4.0865  1.386    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.461 -12.350 -11.864 -11.761 -11.743 -11.706 -11.575 -11.546 -11.511
0.026915 0.28364 1.06296 350.0250854492 2.6336188316  348.367  6.892  4.0941  1.416    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.461 -12.333 -11.826 -11.719 -11.699 -11.660 -11.523 -11.491 -11.455
0.026915 0.28364 1.06296 350.0251159668 2.6336188316  348.328  6.892  4.1014  1.446    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.94e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.460 -12.315 -11.789 -11.679 -11.657 -11.616 -11.471 -11.438 -11.401
0.026915 0.28364 1.06296 350.0251464844 2.6336188316  348.285  6.892  4.1085  1.474    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.91e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.460 -12.298 -11.753 -11.640 -11.616 -11.572 -11.422 -11.387 -11.349
0.026915 0.28364 1.06296 350.0251770020 2.6336188316  348.234  6.892  4.1153  1.502    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.94e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.459 -12.284 -11.714 -11.600 -11.576 -11.531 -11.374 -11.338 -11.299
0.026915 0.28364 1.06296 350.0252075195 2.6336188316  348.188  6.891  4.1219  1.528    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -4e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.459 -12.273 -11.674 -11.561 -11.537 -11.491 -11.329 -11.291 -11.251
0.026915 0.28364 1.06296 350.0252685547 2.6336188316  348.105  6.891  4.1344  1.578    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.458 -12.256 -11.593 -11.485 -11.463 -11.416 -11.242 -11.203 -11.162
0.026915 0.28364 1.06296 350.0253295898 2.6336188316  348.020  6.891  4.1462  1.625    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.457 -12.233 -11.524 -11.416 -11.393 -11.344 -11.159 -11.119 -11.076
0.026915 0.28364 1.06296 350.0254211426 2.6336188316  347.926  6.890  4.1573  1.670    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.456 -12.191 -11.476 -11.357 -11.328 -11.273 -11.080 -11.036 -10.991
0.026915 0.28364 1.06296 350.0254821777 2.6336188316  347.836  6.890  4.1679  1.713    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.455 -12.143 -11.436 -11.304 -11.267 -11.203 -11.005 -10.957 -10.909
0.026915 0.28364 1.06296 350.0255432129 2.6336188316  347.727  6.890  4.1779  1.753    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.454 -12.103 -11.393 -11.251 -11.208 -11.138 -10.934 -10.882 -10.831
0.026915 0.28364 1.06296 350.0256347656 2.6336188316  347.617  6.889  4.1875  1.792    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-10      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.453 -12.071 -11.344 -11.197 -11.151 -11.077 -10.866 -10.812 -10.759
0.026915 0.28364 1.06296 350.0256958008 2.6336188316  347.555  6.889  4.1966  1.828    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.28e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.452 -12.044 -11.297 -11.147 -11.098 -11.021 -10.804 -10.746 -10.692
0.026915 0.28364 1.06296 350.0257568359 2.6336188316  347.543  6.889  4.2043  1.859    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.452 -12.021 -11.257 -11.104 -11.053 -10.974 -10.750 -10.691 -10.636
0.026915 0.28364 1.06296 350.0258178711 2.6336188316  347.535  6.889  4.2118  1.889    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.07e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.452 -11.999 -11.218 -11.063 -11.010 -10.928 -10.699 -10.638 -10.581
0.026915 0.28364 1.06296 350.0258789062 2.6336188316  347.531  6.889  4.2191  1.919    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.38e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.452 -11.977 -11.180 -11.023 -10.968 -10.884 -10.650 -10.587 -10.528
0.026915 0.28364 1.06296 350.0259704590 2.6336188316  347.520  6.889  4.2262  1.947    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.452 -11.956 -11.143 -10.984 -10.927 -10.840 -10.601 -10.536 -10.477
0.026915 0.28364 1.06296 350.0260620117 2.6336188316  347.516  6.888  4.2367  1.989    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.451 -11.925 -11.088 -10.927 -10.868 -10.778 -10.531 -10.463 -10.401
0.026915 0.28364 1.06296 350.0261230469 2.6336188316  347.508  6.888  4.2435  2.017    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.451 -11.906 -11.053 -10.890 -10.830 -10.738 -10.486 -10.417 -10.353
0.026915 0.28364 1.06296 350.0262145996 2.6336188316  347.492  6.888  4.2534  2.056    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.450 -11.877 -11.001 -10.836 -10.775 -10.680 -10.421 -10.349 -10.283
0.026915 0.28364 1.06296 350.0263671875 2.6336188316  347.496  6.888  4.2660  2.107    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.449 -11.840 -10.935 -10.768 -10.705 -10.608 -10.340 -10.265 -10.196
0.026915 0.28364 1.06296 350.0264587402 2.6336188316  347.500  6.887  4.2752  2.144    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.449 -11.811 -10.887 -10.718 -10.654 -10.554 -10.281 -10.204 -10.133
0.026915 0.28364 1.06296 350.0265502930 2.6336188316  347.504  6.887  4.2841  2.180    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.448 -11.767 -10.840 -10.665 -10.597 -10.493 -10.216 -10.135 -10.063
0.026915 0.28364 1.06296 350.0267028809 2.6336188316  347.504  6.887  4.2956  2.227    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.446 -11.686 -10.781 -10.592 -10.514 -10.402 -10.120 -10.036 -9.963
0.026915 0.28364 1.06296 350.0267944336 2.6336188316  347.504  6.886  4.3039  2.261    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.445 -11.641 -10.737 -10.542 -10.459 -10.343 -10.057 -9.971 -9.897
0.026915 0.28364 1.06296 350.0268859863 2.6336188316  347.492  6.886  4.3121  2.294    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.444 -11.612 -10.695 -10.497 -10.413 -10.294 -10.003 -9.915 -9.839
0.026915 0.28364 1.06296 350.0270080566 2.6336188316  347.496  6.885  4.3200  2.326    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-11      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.443 -11.586 -10.653 -10.453 -10.368 -10.248 -9.952 -9.862 -9.784
0.026915 0.28364 1.06296 350.0271606445 2.6336188316  347.492  6.884  4.3303  2.368    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.89e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.440 -11.551 -10.599 -10.396 -10.310 -10.188 -9.886 -9.794 -9.714
0.026915 0.28364 1.06296 350.0272827148 2.6336188316  347.492  6.883  4.3378  2.399    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.4e-12      0.00 6.755e-01 2.972e-01 4.913e-03 1.325e-03 1.202e-02 -1.000 2.732e-02 -12.438 -11.524 -10.558 -10.354 -10.267 -10.143 -9.837 -9.744 -9.663
