,Unnamed: 0_B,Unnamed: 0.1_B,id_B,xcentroid_B,ycentroid_B,sharpness_B,roundness1_B,roundness2_B,npix_B,sky_B,peak_B,flux_B,mag_B,Unnamed: 0_V,Unnamed: 0.1_V,id_V,xcentroid_V,ycentroid_V,sharpness_V,roundness1_V,roundness2_V,npix_V,sky_V,peak_V,flux_V,mag_V,x_rad,y_rad,rad,distance,Vmag,Bmag
856740,573,573,574,1534.1016082455235,1456.505951625836,0.4663583598962706,0.1319503678845005,-0.3721840358681135,25,0.0,3136.765641264032,1.3453621278620207,14.198138567051656,678,678,679,1532.934702639226,1457.9389060939404,0.5508796432859517,0.7053909776824624,0.3329792023725051,25,0.0,4060.408441604068,2.3307609095338617,13.650890260841404,-35.06529736077391,-12.061093906059568,0.3760074249092635,0.3760074249092635,13.650890260841404,14.198138567051656
858219,574,574,575,1561.565335198082,1456.8044732595956,0.6968743581727351,0.3355735603607416,-0.0541320308768741,25,0.0,3844.9154587273865,1.405563871399032,14.148449424266696,663,663,664,1559.766259793318,1455.3353389865915,0.6995594921161723,0.2308176711481585,-0.5606843771157963,25,0.0,4574.117659243359,1.2936033906714877,14.346409148581523,-8.233740206681887,-14.664661013408477,0.17053501332171564,0.17053501332171564,14.346409148581523,14.148449424266696
861215,576,576,577,1549.6979105550663,1458.5912300364528,0.4267769355078297,-0.2101614959625373,0.0682816011753961,25,0.0,3682.911249238079,1.5082178095351813,14.068436456018633,671,671,672,1549.9847310473538,1457.018661099962,0.4193139295718797,-0.0683033620525673,-0.3584908698199965,25,0.0,4674.342205832526,2.011864183703345,13.824701766657896,-18.015268952646238,-12.981338900038054,0.22515939641298607,0.22515939641298607,13.824701766657896,14.068436456018633
861219,576,576,577,1549.6979105550663,1458.5912300364528,0.4267769355078297,-0.2101614959625373,0.0682816011753961,25,0.0,3682.911249238079,1.5082178095351813,14.068436456018633,675,675,676,1549.6555379091678,1456.6052724545768,0.5553091716494674,0.284385724696494,-0.348131633752792,25,0.0,4797.557197229652,2.0219125651344134,13.818816265255368,-18.344462090832167,-13.394727545423166,0.23032268748449974,0.23032268748449974,13.818816265255368,14.068436456018633
870187,582,582,583,1563.8421266276232,1460.8179440579768,0.7931541257596483,0.2723215790328385,-0.3268662761937373,25,0.0,4288.402323939373,1.522553895639534,14.057697980925605,679,679,680,1563.0581978457208,1460.4181469191617,0.3938036771102412,0.5253470261899191,0.6039559108287296,25,0.0,4810.207216468642,1.089238267050767,14.549541065898788,-4.94180215427923,-9.5818530808383,0.1093209182182417,0.1093209182182417,14.549541065898788,14.057697980925605
870198,582,582,583,1563.8421266276232,1460.8179440579768,0.7931541257596483,0.2723215790328385,-0.3268662761937373,25,0.0,4288.402323939373,1.522553895639534,14.057697980925605,690,690,691,1564.299629575028,1462.2409159769163,0.2069679514138828,-0.3894102321129341,0.3111042842990484,25,0.0,5245.764228302015,2.290313795734873,13.671570423654275,-3.7003704249721068,-7.7590840230836875,0.08716633600907397,0.08716633600907397,13.671570423654275,14.057697980925605
879166,588,588,589,1577.8863896515866,1461.7700020441882,0.5882184233954711,0.0463349769339979,0.2351202720969099,25,0.0,4859.579141750192,1.5184904850879726,14.060731384559128,694,694,695,1578.375279557136,1463.042937984682,0.7507468736777961,-0.1421680345566628,-0.1447498859428185,25,0.0,6370.102682469325,1.5311233942328484,14.147273615294813,10.375279557136082,-6.957062015317888,0.12666769235695907,0.12666769235695907,14.147273615294813,14.060731384559128
882159,590,590,591,1638.2944218364662,1463.2745911199495,0.4312739310972067,-0.1189948807046937,-0.5793403861484875,25,0.0,1215.8675586874929,1.0004947610469133,14.534317878361511,699,699,700,1638.9688738764585,1464.6804255845311,0.4012595612997971,0.2810588449464749,0.6203506202051435,25,0.0,1381.7441627427745,1.185341863397158,14.449657200108522,70.96887387645847,-5.319574415468878,0.7216431429453223,0.7216431429453223,14.449657200108522,14.534317878361511
886628,593,593,594,1540.7686729905572,1463.6905961324103,0.2600561068618625,0.0643635212416464,0.1199113810017136,25,0.0,3844.628670690247,1.4456801597859752,14.116506327745164,686,686,687,1539.8952607640006,1463.2263102237623,0.2502627999079913,0.1455234208570653,-0.1343414256096692,25,0.0,4208.762919236023,1.829427842643509,13.936996451229266,-28.104739235999432,-6.773689776237688,0.29314233884910623,0.29314233884910623,13.936996451229266,14.116506327745164
888129,594,594,595,1706.654239064382,1465.206944776907,0.9703195675000456,0.2151150686619252,0.6021758107920988,25,0.0,1223.570466672037,1.120131219168685,14.406107597684697,693,693,694,1706.6496677061716,1464.291779708132,0.3293196926756295,0.0742054879791124,0.5757717702192323,25,0.0,1770.4754395208383,2.050268314537464,13.802364238625334,138.6496677061716,-5.708220291867974,1.4070986165600707,1.4070986165600707,13.802364238625334,14.406107597684697
888136,594,594,595,1706.654239064382,1465.206944776907,0.9703195675000456,0.2151150686619252,0.6021758107920988,25,0.0,1223.570466672037,1.120131219168685,14.406107597684697,700,700,701,1706.4717229988248,1463.7226260190398,0.6017121364677617,-0.2505608780400556,0.2134445246444069,25,0.0,1920.2107758180705,2.014987314514664,13.822869355349946,138.47172299882482,-6.277373980960192,1.4055453198530128,1.4055453198530128,13.822869355349946,14.406107597684697
888144,594,594,595,1706.654239064382,1465.206944776907,0.9703195675000456,0.2151150686619252,0.6021758107920988,25,0.0,1223.570466672037,1.120131219168685,14.406107597684697,708,708,709,1705.9283862009115,1466.8995108862755,0.3281139519610692,-0.0211918106738082,0.7170671840805098,25,0.0,1605.2769880480132,1.4638041088632376,14.200389529003283,137.92838620091152,-3.1004891137245068,1.398947149285782,1.398947149285782,14.200389529003283,14.406107597684697
889623,595,595,596,1706.6960906134395,1464.141069042862,0.2977551225851048,-0.147869711098321,0.4372453432451652,25,0.0,1160.7197474787663,1.774587169361828,13.883825692419402,693,693,694,1706.6496677061716,1464.291779708132,0.3293196926756295,0.0742054879791124,0.5757717702192323,25,0.0,1770.4754395208383,2.050268314537464,13.802364238625334,138.6496677061716,-5.708220291867974,1.4070986165600707,1.4070986165600707,13.802364238625334,13.883825692419402
889630,595,595,596,1706.6960906134395,1464.141069042862,0.2977551225851048,-0.147869711098321,0.4372453432451652,25,0.0,1160.7197474787663,1.774587169361828,13.883825692419402,700,700,701,1706.4717229988248,1463.7226260190398,0.6017121364677617,-0.2505608780400556,0.2134445246444069,25,0.0,1920.2107758180705,2.014987314514664,13.822869355349946,138.47172299882482,-6.277373980960192,1.4055453198530128,1.4055453198530128,13.822869355349946,13.883825692419402
895604,599,599,600,1600.7827240308109,1462.7151082353032,0.4435332317406258,0.0444823305126106,0.3547636077219097,25,0.0,3509.661353298056,1.5960679878684914,14.004173762314702,698,698,699,1600.90383382139,1463.9129286418688,0.3822969880810947,-0.1585478041546728,-0.1328727780629752,25,0.0,6341.168138064182,4.3798363821590565,12.90569270588156,32.90383382138998,-6.0870713581311975,0.3393060851280948,0.3393060851280948,12.90569270588156,14.004173762314702
897086,600,600,601,1540.3523012627193,1462.9918811704763,0.7451278862548837,-0.4825130513084272,-0.5237621007735062,25,0.0,3919.8559501880095,1.3768180120168918,14.171904455243718,686,686,687,1539.8952607640006,1463.2263102237623,0.2502627999079913,0.1455234208570653,-0.1343414256096692,25,0.0,4208.762919236023,1.829427842643509,13.936996451229266,-28.104739235999432,-6.773689776237688,0.29314233884910623,0.29314233884910623,13.936996451229266,14.171904455243718
898588,601,601,602,1576.4189485643665,1464.7557361841532,0.3425482539418736,0.2982153583253816,0.7343793983128051,25,0.0,5277.74459166029,1.6544769032273143,13.963376434276409,694,694,695,1578.375279557136,1463.042937984682,0.7507468736777961,-0.1421680345566628,-0.1447498859428185,25,0.0,6370.102682469325,1.5311233942328484,14.147273615294813,10.375279557136082,-6.957062015317888,0.12666769235695907,0.12666769235695907,14.147273615294813,13.963376434276409
900081,602,602,603,1706.214401406895,1464.4484943052796,0.6031775895077618,-0.1479594268428774,0.2770564954713119,25,0.0,1340.6311171027896,2.2893091664270995,13.594737245043834,693,693,694,1706.6496677061716,1464.291779708132,0.3293196926756295,0.0742054879791124,0.5757717702192323,25,0.0,1770.4754395208383,2.050268314537464,13.802364238625334,138.6496677061716,-5.708220291867974,1.4070986165600707,1.4070986165600707,13.802364238625334,13.594737245043834
900088,602,602,603,1706.214401406895,1464.4484943052796,0.6031775895077618,-0.1479594268428774,0.2770564954713119,25,0.0,1340.6311171027896,2.2893091664270995,13.594737245043834,700,700,701,1706.4717229988248,1463.7226260190398,0.6017121364677617,-0.2505608780400556,0.2134445246444069,25,0.0,1920.2107758180705,2.014987314514664,13.822869355349946,138.47172299882482,-6.277373980960192,1.4055453198530128,1.4055453198530128,13.822869355349946,13.594737245043834
904556,605,605,606,1539.7742109902451,1464.3143057337952,0.7421887036499,0.009590679910307,0.4544117807089414,25,0.0,3764.441686082679,1.505649365515795,14.07037113137428,686,686,687,1539.8952607640006,1463.2263102237623,0.2502627999079913,0.1455234208570653,-0.1343414256096692,25,0.0,4208.762919236023,1.829427842643509,13.936996451229266,-28.104739235999432,-6.773689776237688,0.29314233884910623,0.29314233884910623,13.936996451229266,14.07037113137428
904574,605,605,606,1539.7742109902451,1464.3143057337952,0.7421887036499,0.009590679910307,0.4544117807089414,25,0.0,3764.441686082679,1.505649365515795,14.07037113137428,704,704,705,1539.4839940537777,1465.9682658903953,0.2923911131750752,0.0449548338074898,0.3390193625234848,25,0.0,4144.653252645368,1.4705795710717853,14.19493419788584,-28.51600594622232,-4.031734109604713,0.2920280346443133,0.2920280346443133,14.19493419788584,14.07037113137428
904575,605,605,606,1539.7742109902451,1464.3143057337952,0.7421887036499,0.009590679910307,0.4544117807089414,25,0.0,3764.441686082679,1.505649365515795,14.07037113137428,705,705,706,1541.2576346512876,1465.9743074791709,0.5830732455071995,0.3070161326055878,0.111959861586208,25,0.0,4258.466084570609,1.633866034736687,14.0705499403245,-26.742365348712383,-4.025692520829125,0.2742228546033412,0.2742228546033412,14.0705499403245,14.07037113137428
909058,608,608,609,1550.5388890468594,1467.676314479551,0.8671399535947157,-0.125260611881245,-0.9217977593700292,25,0.0,3900.46592378606,1.2928593117366065,14.243323193334142,706,706,707,1549.4442599540118,1466.316621607314,0.2874159169926938,-0.8188992738508828,-0.3659533196234207,25,0.0,4237.686938990509,1.7006391780697636,14.02323189500078,-18.55574004598816,-3.683378392686109,0.19182638699642102,0.19182638699642102,14.02323189500078,14.243323193334142
912048,610,610,611,1706.0814213562164,1467.6284598150044,0.2255752241506073,0.1466227442246555,0.8000488885472752,25,0.0,1056.176969485401,1.2952911118838826,14.24119014600124,708,708,709,1705.9283862009115,1466.8995108862755,0.3281139519610692,-0.0211918106738082,0.7170671840805098,25,0.0,1605.2769880480132,1.4638041088632376,14.200389529003283,137.92838620091152,-3.1004891137245068,1.398947149285782,1.398947149285782,14.200389529003283,14.24119014600124
915044,612,612,613,1576.921101665896,1468.493085842242,0.4382808557159013,0.1383271247861903,-0.2297977817611427,25,0.0,5511.5465487977945,1.835160483230956,13.84572724671792,716,716,717,1575.2604565337067,1469.182489651659,0.522738747535788,-0.4309009356769921,-0.9138180466516987,25,0.0,6842.185704272057,1.3899958103934449,14.261508614743413,7.2604565337067015,-0.8175103483411021,0.07408625155226799,0.07408625155226799,14.261508614743413,13.84572724671792
916538,613,613,614,1576.560456545002,1468.667475391624,0.4525531738746993,0.526252839793331,-0.1870166283858652,25,0.0,5395.579220522452,1.7019342806656317,13.9312753636105,716,716,717,1575.2604565337067,1469.182489651659,0.522738747535788,-0.4309009356769921,-0.9138180466516987,25,0.0,6842.185704272057,1.3899958103934449,14.261508614743413,7.2604565337067015,-0.8175103483411021,0.07408625155226799,0.07408625155226799,14.261508614743413,13.9312753636105
918033,614,614,615,1623.691018064878,1470.5932602909195,0.6384919257284416,-0.4491180955608187,-0.0021535029862421,25,0.0,2034.6209274862688,1.582321729837631,14.013992192377229,717,717,718,1624.3383091606672,1470.679761963372,0.4282036668563242,0.407225780316887,0.2906791632558932,25,0.0,3089.1016695736776,2.785643322757512,13.440279368175426,56.33830916066722,0.6797619633719023,0.5713120365722834,0.5713120365722834,13.440279368175426,14.013992192377229
919536,615,615,616,1567.2311543661203,1474.5140083455556,0.4906068140285054,-0.282611836783698,0.0348611169774582,25,0.0,5389.944830726451,2.162743516026145,13.659292945339208,726,726,727,1566.2792694091504,1475.6722696052304,0.376021894550919,0.0421958183238154,-0.0364352917681115,25,0.0,7788.425137843288,4.236343066199055,12.94504367273682,-1.7207305908495982,5.67226960523044,0.06010510659209387,0.06010510659209387,12.94504367273682,13.659292945339208
919537,615,615,616,1567.2311543661203,1474.5140083455556,0.4906068140285054,-0.282611836783698,0.0348611169774582,25,0.0,5389.944830726451,2.162743516026145,13.659292945339208,727,727,728,1566.6849593082818,1476.1163419009515,0.684357391374765,-0.017636323773311,0.1640900977461359,25,0.0,8234.402726229573,3.0763464926822794,13.323016794571949,-1.3150406917181954,6.116341900951511,0.06343700235347557,0.06343700235347557,13.323016794571949,13.659292945339208
919542,615,615,616,1567.2311543661203,1474.5140083455556,0.4906068140285054,-0.282611836783698,0.0348611169774582,25,0.0,5389.944830726451,2.162743516026145,13.659292945339208,732,732,733,1567.0332315960777,1475.715393038422,0.5447518070055465,0.3693375182233226,0.0409551948430488,25,0.0,7803.752331392504,3.570565813078813,13.147021795610993,-0.9667684039222877,5.7153930384220075,0.058777337848212714,0.058777337848212714,13.147021795610993,13.659292945339208
922524,617,617,618,1567.751265355649,1475.0812732743648,0.6441427556364014,0.4995109047177206,0.6346803182760803,25,0.0,5648.140523269864,1.957332597402432,13.772569623305134,726,726,727,1566.2792694091504,1475.6722696052304,0.376021894550919,0.0421958183238154,-0.0364352917681115,25,0.0,7788.425137843288,4.236343066199055,12.94504367273682,-1.7207305908495982,5.67226960523044,0.06010510659209387,0.06010510659209387,12.94504367273682,13.772569623305134
922525,617,617,618,1567.751265355649,1475.0812732743648,0.6441427556364014,0.4995109047177206,0.6346803182760803,25,0.0,5648.140523269864,1.957332597402432,13.772569623305134,727,727,728,1566.6849593082818,1476.1163419009515,0.684357391374765,-0.017636323773311,0.1640900977461359,25,0.0,8234.402726229573,3.0763464926822794,13.323016794571949,-1.3150406917181954,6.116341900951511,0.06343700235347557,0.06343700235347557,13.323016794571949,13.772569623305134
922530,617,617,618,1567.751265355649,1475.0812732743648,0.6441427556364014,0.4995109047177206,0.6346803182760803,25,0.0,5648.140523269864,1.957332597402432,13.772569623305134,732,732,733,1567.0332315960777,1475.715393038422,0.5447518070055465,0.3693375182233226,0.0409551948430488,25,0.0,7803.752331392504,3.570565813078813,13.147021795610993,-0.9667684039222877,5.7153930384220075,0.058777337848212714,0.058777337848212714,13.147021795610993,13.772569623305134
924017,618,618,619,1515.4162780248346,1475.7678268876389,0.3528618754767085,-0.2547489995350156,0.2714025384075326,25,0.0,2925.0588384366656,1.598425772985899,14.002498185836515,725,725,726,1515.5831290173085,1475.0752465576124,0.300876872665357,-0.4853932495886716,0.4527310016764659,25,0.0,3927.175566625376,1.6034529267977908,14.092746537707312,-52.416870982691535,5.075246557612445,0.5339927038025516,0.5339927038025516,14.092746537707312,14.002498185836515
924021,618,618,619,1515.4162780248346,1475.7678268876389,0.3528618754767085,-0.2547489995350156,0.2714025384075326,25,0.0,2925.0588384366656,1.598425772985899,14.002498185836515,729,729,730,1515.3717215616866,1476.0911421029211,0.8053280491928932,0.0104699969266999,0.112420957168816,25,0.0,4535.453985874758,2.653163670974917,13.497840557696126,-52.62827843831337,6.09114210292114,0.5372131140791768,0.5372131140791768,13.497840557696126,14.002498185836515
927006,620,620,621,1567.5838914188837,1476.06547641159,0.6933942716613006,-0.5569600631353548,-0.5378067169525381,25,0.0,5640.041468831823,1.8854200028337176,13.8150584987594,726,726,727,1566.2792694091504,1475.6722696052304,0.376021894550919,0.0421958183238154,-0.0364352917681115,25,0.0,7788.425137843288,4.236343066199055,12.94504367273682,-1.7207305908495982,5.67226960523044,0.06010510659209387,0.06010510659209387,12.94504367273682,13.8150584987594
927007,620,620,621,1567.5838914188837,1476.06547641159,0.6933942716613006,-0.5569600631353548,-0.5378067169525381,25,0.0,5640.041468831823,1.8854200028337176,13.8150584987594,727,727,728,1566.6849593082818,1476.1163419009515,0.684357391374765,-0.017636323773311,0.1640900977461359,25,0.0,8234.402726229573,3.0763464926822794,13.323016794571949,-1.3150406917181954,6.116341900951511,0.06343700235347557,0.06343700235347557,13.323016794571949,13.8150584987594
927012,620,620,621,1567.5838914188837,1476.06547641159,0.6933942716613006,-0.5569600631353548,-0.5378067169525381,25,0.0,5640.041468831823,1.8854200028337176,13.8150584987594,732,732,733,1567.0332315960777,1475.715393038422,0.5447518070055465,0.3693375182233226,0.0409551948430488,25,0.0,7803.752331392504,3.570565813078813,13.147021795610993,-0.9667684039222877,5.7153930384220075,0.058777337848212714,0.058777337848212714,13.147021795610993,13.8150584987594
928509,621,621,622,1515.0163415497443,1478.8616414872347,0.3411416894511361,-0.4242223416830639,-0.1305590861502463,25,0.0,3159.870374124572,1.6140685950387836,13.991443709841857,735,735,736,1515.126736258921,1479.074513241489,0.402430293345478,-0.1412293866534096,-0.0755693729430792,25,0.0,4945.124606828359,3.762064774523545,13.085304953322936,-52.87326374107897,9.074513241489058,0.5439737943971165,0.5439737943971165,13.085304953322936,13.991443709841857
934486,625,625,626,1547.0172563878905,1479.7592095052255,0.7495464110440975,-0.3481184327446898,0.33385431924411,25,0.0,4318.768084320969,1.180717410025282,14.346314919493818,736,736,737,1546.481452851453,1479.08787826334,0.4375745725349484,-0.2504069688011156,0.6490637920649576,25,0.0,5595.486438432124,1.6789353118386652,14.038405171315633,-21.518547148546986,9.087878263339917,0.2368590709515758,0.2368590709515758,14.038405171315633,14.346314919493818
934489,625,625,626,1547.0172563878905,1479.7592095052255,0.7495464110440975,-0.3481184327446898,0.33385431924411,25,0.0,4318.768084320969,1.180717410025282,14.346314919493818,739,739,740,1545.735534321724,1480.0618018958576,0.6018924999823602,-0.0075223617343526,-0.212166639653491,25,0.0,5893.482133083919,2.152177413612572,13.745059001219262,-22.26446567827611,10.06180189585757,0.2477453908561336,0.2477453908561336,13.745059001219262,14.346314919493818
935981,626,626,627,1568.21173579039,1479.6855392280183,0.4377298153351341,-0.0058515985383942,0.3545179426423372,25,0.0,5294.4967267291,1.7902335717198798,13.873861511934637,737,737,738,1567.3360770164918,1478.9458411548778,0.3854109681246688,-0.0773764928823054,0.1653598627649109,25,0.0,7698.1129012536285,3.236460052034078,13.263079505056728,-0.6639229835082006,8.945841154877826,0.09096030336905334,0.09096030336905334,13.263079505056728,13.873861511934637
941959,630,630,631,1546.1053790122648,1481.7422485875031,0.5769517218118296,-0.0940856940442429,0.3361138743240519,25,0.0,4454.618636889756,1.1688990854183092,14.35773382799028,739,739,740,1545.735534321724,1480.0618018958576,0.6018924999823602,-0.0075223617343526,-0.212166639653491,25,0.0,5893.482133083919,2.152177413612572,13.745059001219262,-22.26446567827611,10.06180189585757,0.2477453908561336,0.2477453908561336,13.745059001219262,14.35773382799028
946444,633,633,634,1514.9031701224487,1482.6678838699436,0.6074708054351621,0.3700509128623931,0.6325056573703306,25,0.0,3136.202229583484,2.0348130771954938,13.728503742214023,742,742,743,1514.7571952747785,1481.9405166231668,0.5788918733162854,-0.1371013231341691,0.9289342155751128,25,0.0,4628.422694749681,2.28726028023157,13.67314644874778,-53.242804725221504,11.940516623166786,0.5532921631984754,0.5532921631984754,13.67314644874778,13.728503742214023
946449,633,633,634,1514.9031701224487,1482.6678838699436,0.6074708054351621,0.3700509128623931,0.6325056573703306,25,0.0,3136.202229583484,2.0348130771954938,13.728503742214023,747,747,748,1514.7900471269315,1483.90763551621,0.5671767853728188,-0.2240986999865706,0.8091475603027241,25,0.0,3992.344470103871,2.049495255107272,13.80280974342848,-53.20995287306846,13.907635516209893,0.5576743185133878,0.5576743185133878,13.80280974342848,13.728503742214023
955406,639,639,640,1593.3647187011884,1484.0825322430655,0.7194343535959432,0.4940298722825093,-0.5959187541672596,25,0.0,2997.9697131760645,1.0008281947389022,14.5339396498124,740,740,741,1594.375399018101,1482.4436006920444,0.554872793878529,-0.2162319900367333,0.4306528434170662,25,0.0,3540.418537892708,1.3720272234370283,14.276879223629184,26.375399018101007,12.443600692044356,0.2957170449780046,0.2957170449780046,14.276879223629184,14.5339396498124
955414,639,639,640,1593.3647187011884,1484.0825322430655,0.7194343535959432,0.4940298722825093,-0.5959187541672596,25,0.0,2997.9697131760645,1.0008281947389022,14.5339396498124,748,748,749,1594.9960405445204,1484.801490034171,0.5427923865556131,-0.6223138767033874,0.7589373757587652,25,0.0,3664.6149044080807,1.1737008668134286,14.461316062990734,26.996040544520383,14.80149003417091,0.31218527570002846,0.31218527570002846,14.461316062990734,14.5339396498124
956913,640,640,641,1494.4949135873185,1486.875100013152,0.4973416243049909,0.1525801234384624,0.0756023286865611,25,0.0,1622.935943365063,1.545346424316756,14.04083162526175,753,753,754,1494.3254199305302,1486.059798178671,0.4452181430862705,-0.4528082124315963,0.1491843798729991,25,0.0,2538.164176643618,1.8306215444609948,13.936225889846694,-73.67458006946981,16.059798178670917,0.7646031257409789,0.7646031257409789,13.936225889846694,14.04083162526175
956918,640,640,641,1494.4949135873185,1486.875100013152,0.4973416243049909,0.1525801234384624,0.0756023286865611,25,0.0,1622.935943365063,1.545346424316756,14.04083162526175,758,758,759,1494.6161083016436,1487.6719563626814,0.5273475654662675,-0.1157014806534277,0.1463235844057354,25,0.0,2573.816427071358,1.8193688881770296,13.943509773807936,-73.38389169835636,17.671956362681385,0.7653848791357296,0.7653848791357296,13.943509773807936,14.04083162526175
958400,641,641,642,1390.0372329363186,1484.648417121608,0.2043597637922151,0.342792164146018,-0.0289557563017716,25,0.0,457.8690480980324,1.0035695832629972,14.530834740306323,746,746,747,1390.0352001295732,1483.7891875648745,0.4980975225729956,-0.3452596703196325,0.1471478644717472,25,0.0,1040.273241455218,1.6050647408329872,14.091559652137065,-177.96479987042676,13.78918756487451,1.8099718696636222,1.8099718696636222,14.091559652137065,14.530834740306323
958406,641,641,642,1390.0372329363186,1484.648417121608,0.2043597637922151,0.342792164146018,-0.0289557563017716,25,0.0,457.8690480980324,1.0035695832629972,14.530834740306323,752,752,753,1390.241570741997,1485.865234569285,0.3026163921235403,0.1400697188288663,0.284646935847378,25,0.0,899.8554945044558,1.520411702536262,14.15556715243927,-177.75842925800293,15.865234569284894,1.8096353447489208,1.8096353447489208,14.15556715243927,14.530834740306323
965878,646,646,647,1542.4207941066336,1488.683993865314,0.6318526442705932,-0.3843639276003568,0.3682355586884593,25,0.0,4609.35459419144,1.5912621784623897,14.00759672226283,754,754,755,1542.4583007325705,1487.3428856264734,0.5065297655370598,-0.1169578886110632,-0.4673592997280691,25,0.0,7543.584041729945,3.1872239234038107,13.281189008861809,-25.54169926742952,17.34288562647339,0.31305418314631395,0.31305418314631395,13.281189008861809,14.00759672226283
965887,646,646,647,1542.4207941066336,1488.683993865314,0.6318526442705932,-0.3843639276003568,0.3682355586884593,25,0.0,4609.35459419144,1.5912621784623897,14.00759672226283,763,763,764,1540.9582438203015,1487.320361973724,0.3216120361023589,-0.1390512548635905,0.6912522795136845,25,0.0,7515.263500050197,3.088967255037254,13.318180315323936,-27.041756179698496,17.320361973723948,0.32562688524343053,0.32562688524343053,13.318180315323936,14.00759672226283
970364,649,649,650,1492.9024396887426,1489.447246529094,0.4582612088534067,-0.5517360452493053,-0.5087184634673719,25,0.0,1687.665959602964,1.2190785516332925,14.310022476901183,758,758,759,1494.6161083016436,1487.6719563626814,0.5273475654662675,-0.1157014806534277,0.1463235844057354,25,0.0,2573.816427071358,1.8193688881770296,13.943509773807936,-73.38389169835636,17.671956362681385,0.7653848791357296,0.7653848791357296,13.943509773807936,14.310022476901183
973349,651,651,652,1605.0408818512924,1488.7974041770924,0.3809614552949931,0.1504391779604801,-0.1345974738032883,25,0.0,2890.91831670958,1.3812649719130954,14.16824414195324,755,755,756,1605.8439526526056,1487.977068937857,0.4957711057475805,-0.0252995232859963,0.1399359006867108,25,0.0,3824.010145382449,2.470945097928199,13.581894054316423,37.843952652605594,17.977068937856984,0.4248332990528409,0.4248332990528409,13.581894054316423,14.16824414195324
980843,656,656,657,1561.4476851929485,1494.554283958002,0.2824906544294364,0.454411431846203,0.4665191829315822,25,0.0,4491.736175974361,2.444265563758558,13.5203946911878,779,779,780,1561.4098630164433,1494.873958581418,0.3007904283547325,-0.0271322981072649,-0.1028407932564718,25,0.0,7163.607816242516,5.003799819713878,12.748356884422495,-6.590136983556704,24.873958581418037,0.2609240359431596,0.2609240359431596,12.748356884422495,13.5203946911878
986819,660,660,661,1561.473569901443,1494.6497861384712,0.5780590846367472,-0.0654320235768865,-0.2546582301890684,25,0.0,4465.557204780177,2.0911732433919346,13.697491476694283,779,779,780,1561.4098630164433,1494.873958581418,0.3007904283547325,-0.0271322981072649,-0.1028407932564718,25,0.0,7163.607816242516,5.003799819713878,12.748356884422495,-6.590136983556704,24.873958581418037,0.2609240359431596,0.2609240359431596,12.748356884422495,13.697491476694283
992800,664,664,665,1658.810702332466,1499.260760241956,0.7559023537456315,0.0046847157562401,0.5553267618486313,25,0.0,1729.9112425513254,1.3414525503545494,14.20144191575266,784,784,785,1659.3609506851376,1499.162048974166,0.4498199997511389,-0.2244931286436247,0.2597594398176733,25,0.0,3386.643542654399,3.202494791277904,13.27554248560276,91.3609506851376,29.162048974166055,0.9724491774198404,0.9724491774198404,13.27554248560276,14.20144191575266
992806,664,664,665,1658.810702332466,1499.260760241956,0.7559023537456315,0.0046847157562401,0.5553267618486313,25,0.0,1729.9112425513254,1.3414525503545494,14.20144191575266,790,790,791,1659.3319790724377,1498.844093812461,0.4595471017708278,0.020556950146637,-0.0485198234677612,25,0.0,3553.061537172837,3.803023457906127,13.072513068246735,91.33197907243766,28.844093812461097,0.9711935181881977,0.9711935181881977,13.072513068246735,14.20144191575266
995786,666,666,667,1584.1580345422765,1497.603877199606,0.7803058615875448,-0.5608608657867279,0.4176724013057634,25,0.0,4205.151320561308,1.4306221099829597,14.128391354707423,782,782,783,1584.509020103651,1497.0261529027766,0.5230734158355096,-0.2764463284966589,0.5655878528971314,25,0.0,5809.441779013582,1.753878247129059,13.986817276257398,16.509020103650982,27.02615290277663,0.3211292831548642,0.3211292831548642,13.986817276257398,14.128391354707423
1001764,670,670,671,1658.9798662458022,1499.040961663508,0.2184829398721279,-0.2327642120859394,0.5043706654813513,25,0.0,1777.3427115532895,1.489022541333049,14.082975657332288,784,784,785,1659.3609506851376,1499.162048974166,0.4498199997511389,-0.2244931286436247,0.2597594398176733,25,0.0,3386.643542654399,3.202494791277904,13.27554248560276,91.3609506851376,29.162048974166055,0.9724491774198404,0.9724491774198404,13.27554248560276,14.082975657332288
1001770,670,670,671,1658.9798662458022,1499.040961663508,0.2184829398721279,-0.2327642120859394,0.5043706654813513,25,0.0,1777.3427115532895,1.489022541333049,14.082975657332288,790,790,791,1659.3319790724377,1498.844093812461,0.4595471017708278,0.020556950146637,-0.0485198234677612,25,0.0,3553.061537172837,3.803023457906127,13.072513068246735,91.33197907243766,28.844093812461097,0.9711935181881977,0.9711935181881977,13.072513068246735,14.082975657332288
1006254,673,673,674,1474.5260601152013,1499.8685794671828,0.4020879124315469,0.0480488367147833,0.4854136730893085,25,0.0,1238.3480955132954,1.0966341728454303,14.430171818524013,792,792,793,1474.9564123903494,1500.644993433764,0.4506079283842825,-0.1554117543005339,-0.0644577903924139,25,0.0,1809.9195946979248,1.698981888988999,14.02438366591424,-93.04358760965056,30.644993433764057,0.9933176718851678,0.9933176718851678,14.02438366591424,14.430171818524013
