,Unnamed: 0,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
33,33,34,1533.7829030109342,43.77355028735843,0.928286102931338,-0.4035514105593578,-0.4101096994130835,25,0.0,125.52914160701584,1.0449408613960791,14.484980256408875
34,34,35,1698.998707168693,45.689171232916316,0.7282844538695218,-0.1560326820992856,0.3819704770967528,25,0.0,203.57348064796565,1.679267934563227,13.94649410983561
35,35,36,1958.9274241804649,47.65158525872138,0.9589915716223716,0.6226130783556696,0.1846624531611923,25,0.0,129.84271276429126,1.0300057414023989,14.50132098023082
36,36,37,534.7754428631231,55.609617905072135,0.993151363089685,0.025629289842279,-0.3590560514276213,25,0.0,172.3097745696782,1.000972577147894,14.533775909569444
37,37,38,451.6313639928879,57.809758894065425,0.8727223955774923,0.4347170656484379,0.0873964718295952,25,0.0,488.97267389716126,3.2801401978788167,13.186516339285891
38,38,39,1936.720531359567,57.89082006744598,0.7772092324803658,0.0556104565272523,0.0380445354965576,25,0.0,342.8913706581934,2.706472346684817,13.404727005358634
39,39,40,2447.2657526786543,56.92503329473853,0.491987065100061,-0.7381404318865953,0.2401900708806054,25,0.0,111.53216651811567,1.1118757909286836,14.414504285975479
40,40,41,232.86873222447977,59.55160897255695,0.9935776206950429,-0.1558652770319032,-0.077143684092512,25,0.0,276.265209827448,1.3571291799135,14.18825376192724
41,41,42,439.1990945387066,64.2412766002869,0.8606839887072333,-0.7172433075975546,0.1448532289433456,25,0.0,487.3017355269496,3.042807528225803,13.271768228768599
42,42,43,1159.2963166362506,70.67973651370315,0.9203690753743206,0.0026065087232556,-0.0781052158071087,25,0.0,145.53899208811254,1.0398103977042088,14.49056708373669
43,43,44,2046.740571417841,72.65991525103186,0.9140287914910298,-0.2577990113203194,0.4564224708906332,25,0.0,124.19936018120802,1.1470532607194424,14.379148612325793
44,44,45,1584.962300065491,74.7007858025766,0.8457741179600672,0.2021842679866947,-0.185113493123873,25,0.0,156.1889670716712,1.4408874018953344,14.120275675107859
45,45,46,538.8572859578749,87.18668284938249,0.9127860549744438,-0.8821884972161457,0.2842702362156265,25,0.0,890.2408376870824,5.902749714768777,12.519611874341
46,46,47,837.5645800822206,88.19819798309577,0.8646956743370796,-0.8952975611291858,0.1523174209970961,25,0.0,326.77284711669495,2.033157439979926,13.729427694205036
47,47,48,971.4699893281285,88.57705030315165,0.7470440232180328,0.5100693189221367,-0.2196963325754679,25,0.0,818.1023377830561,6.249025469065055,12.45490328250354
48,48,49,1748.0393021682223,89.74708714810227,0.7891386879014788,-0.0284699194628218,0.0868461913392813,25,0.0,244.72105625233465,2.1335112043860325,13.67473986323877
49,49,50,2800.9381597185334,90.69011589685401,0.803314565718435,0.29404713345513,0.0729429757901083,25,0.0,133.33704027818612,1.145285886678965,14.380898909070439
50,50,51,1764.158825300261,92.44799072945453,0.7509013075002879,-0.1251307263593391,-0.3907159116902959,25,0.0,149.54472948306352,1.2447794222154795,14.286340938275062
51,51,52,2272.0818645595386,97.87134571029806,0.8152028060963472,-0.0243788625078572,0.0399594150209506,25,0.0,243.80345974844613,2.0966992677701257,13.694495892056624
52,52,53,521.7699044244063,103.29110974359787,0.6642671496710909,-0.8842642967723171,-0.0475422602727507,25,0.0,311.75271205373133,2.060074547784974,13.71449870880808
53,53,54,2166.9814622558006,103.00220194138923,0.7227176090828938,0.2126482760218539,0.6762779742805513,25,0.0,163.97043623702393,1.6339731054387543,13.977531460964038
54,54,55,2244.5308812668472,103.74032265755207,0.9104052970939476,-0.2481112655295715,-0.4952251044519781,25,0.0,317.2302695065648,2.584297400348127,13.45715973972233
55,55,56,49.73013185206464,105.42581111666654,0.6316506519258479,-0.2357023162002199,-0.2161362671921242,25,0.0,326.7628776892393,2.1238697398263,13.679881048313957
56,56,57,519.0223912607582,106.34529868888106,0.6123722967607474,-0.4246107902076192,0.1151224340832385,25,0.0,450.3446584126884,3.3233360654209507,13.171665952245561
57,57,58,1283.9435983074602,105.60024212083694,0.9307243632137188,-0.3552610079912607,0.0244632637944871,25,0.0,151.0437517654616,1.1424834150432042,14.383679846472996
58,58,59,1663.820769039709,106.64669486177566,0.9914014072653794,0.7084994586927581,0.142295233232718,25,0.0,189.4803189850484,1.4716280754117188,14.09631366413144
59,59,60,515.0085869652015,110.02724164568421,0.6792600794253543,-0.8331093089933319,0.0808263995641015,25,0.0,635.6242048697031,4.5162317437088815,12.823522443939293
60,60,61,438.02242054385323,115.79482050205092,0.7313064414973565,0.3087590796846895,0.0412997875434706,25,0.0,1178.2820347238817,9.051165293771492,12.034387126907326
61,61,62,58.263855013218105,117.34807644385249,0.7372746315426003,-0.3778416187024547,-0.0655891155577269,25,0.0,315.9173362530089,1.675097711324354,13.949316461493042
62,62,63,60.32946157443122,122.33489441110613,0.6580901615563682,0.034331921034979,0.2546010442160908,25,0.0,328.6821768585962,2.080249825646409,13.703436277337419
63,63,64,3055.8656695677214,127.88193997210674,0.985135038672952,-0.3621060439479584,0.015818170929128,25,0.0,211.5434043276457,1.1567123059658275,14.369630288830157
64,64,65,1726.9938389441152,129.88976611936775,0.7716691389912086,0.2005194309042023,0.2284974382113494,25,0.0,177.3232273019537,1.4824539513139745,14.087994025999622
65,65,66,3049.8687844273322,132.463319971115,0.9035763664181488,-0.5538161211067945,-0.2467715863396845,25,0.0,310.7353061178437,1.7728012620558378,13.884968602869474
66,66,67,1415.0169906991994,133.22600830205687,0.9784877345185984,0.2098760487125577,0.2799369922047384,25,0.0,436.4194479393054,3.071657502423609,13.261056682087549
67,67,68,2286.689705577691,135.75963258277025,0.9606448026869704,-0.2312271090833557,-0.0216462038178898,25,0.0,159.74376071707616,1.1692029592844977,14.357438780523252
68,68,69,1398.1782098237666,140.4507479360134,0.789734814292405,0.7300665846778377,0.4026499606179158,25,0.0,294.13153331581793,2.348048153751593,13.56598040774417
69,69,70,1818.9347466930042,146.94945512291014,0.6799749432169258,0.2471905500224812,-0.6340768731343159,25,0.0,276.9272903255892,1.986195493801139,13.755953690580823
70,70,71,2106.8172373687603,148.7940448665335,0.7914600866730445,0.3504333496366035,0.3208726368747187,25,0.0,231.58398977435468,1.84291075873783,13.840943593978807
71,71,72,424.61975554990744,150.76831690048357,0.9711152289802142,0.5133855212981201,-0.1545672340750603,25,0.0,217.4376708303637,1.1787927038110402,14.34816676477832
72,72,73,529.1442564567444,157.7407401482992,0.7143219804802594,-0.1783380888841989,0.390861070199677,25,0.0,326.7741338612961,2.464957589472554,13.51082595004793
73,73,74,637.9501478665043,160.4246231653002,0.8708047741225127,0.0058858045746078,0.3853434265919281,25,0.0,194.84113286161755,1.385284104178619,14.164946099634756
74,74,75,869.7374403823308,163.40920422211713,0.7316539996567236,-0.5990130729909281,-0.692431693692555,25,0.0,168.654976128817,1.1885021220562526,14.33885557252027
75,75,76,1072.9008190125649,172.12628928862296,0.8601304036263606,0.4635048276426567,0.4757433389245458,25,0.0,208.6674454648833,1.608898786371947,13.995085215012786
76,76,77,710.099829301126,175.89503470118325,0.8495753912976941,0.3227108637472273,-0.4649955692243467,25,0.0,289.0163920295263,2.059921833141689,13.71458285720487
77,77,78,2152.0769113404926,176.63058584315323,0.8219961850911051,0.3841078557943765,0.4323494893481981,25,0.0,158.43955120937062,1.3552638708238982,14.189814968066395
78,78,79,1492.8998582245893,176.48048472105535,0.988189160328659,0.1374000345219639,-0.05056825264456,25,0.0,137.92976384130452,1.067391208556222,14.460851262145122
79,79,80,154.2176330323388,182.5857872249867,0.8596698076182454,-0.1655838027303983,-0.2822492002603453,25,0.0,211.39942260750516,1.056908848340358,14.472053601955297
80,80,81,500.78808713103234,185.01820173728004,0.8767296062811677,-0.0073270530076444,0.1622611248495081,25,0.0,897.1185870923514,6.638562990850399,12.386264124813835
81,81,82,2372.234961878298,186.6407359412437,0.9291915322969008,0.7010450390536177,-0.8959039934765968,25,0.0,116.21155082310544,1.1156798966705117,14.410627369621139
82,82,83,2418.88147382841,188.86024846571323,0.7013213528963199,0.4289234967991034,0.4989411511693126,25,0.0,197.37765984268825,1.4232901933197593,14.134223654642584
83,83,84,398.90445906885975,190.0637968890307,0.4988732825637534,-0.2672620128024722,-0.3201232289977451,25,0.0,235.78001578737008,1.948717129578664,13.777576925470015
84,84,85,2790.2207833201887,189.5982231629039,0.3197567663966576,-0.4626860971056937,-0.9517470708468164,25,0.0,52.800642340301465,1.0039635101727702,14.53038927391894
85,85,86,47.82121371860645,198.0705179376987,0.8619822478474191,0.5548869366186305,0.4040716537481958,25,0.0,497.221126586348,3.2240558804960098,13.206092186893775
86,86,87,1860.8851565085345,199.46572062621055,0.6723915169315381,-0.0563858005745431,0.2364085256077505,25,0.0,103.24771007904656,1.1014334830268533,14.425215029295934
87,87,88,414.95318133089006,201.30323525429705,0.8716494200520801,0.3482978094705469,0.5432666384473585,25,0.0,525.1733100330587,3.901957497906401,12.989472812357713
88,88,89,76.90130218568167,201.788268477717,0.938794308356927,-0.1220460684693854,0.3170823284117675,25,0.0,203.2214190262689,1.0215427006843627,14.510686009006221
89,89,90,2874.4084807791646,201.5544245927659,0.3324803579441326,0.3595191612777075,-0.6963228581318037,25,0.0,167.17193117115698,2.0059369978053407,13.744727282404284
90,90,91,1015.0820398973921,212.11069393651147,0.8062797168301568,0.1991607996205824,0.1788804886147722,25,0.0,892.7895707332677,7.024019298930606,12.322199301882911
91,91,92,2082.9562751778662,218.6984065878506,0.9816800535219676,-0.2371201424235517,-0.3641667434559092,25,0.0,159.6432497929693,1.3070446837649696,14.230936661397594
92,92,93,2841.8628110614286,218.69924791471263,0.9527842834145732,-0.029788156091329,-0.4344304371932401,25,0.0,170.01586696579784,1.0072840498823032,14.526641222493769
93,93,94,3048.326698544029,218.5066436484257,0.9670068238432258,-0.8738868932290114,-0.4473489703595801,25,0.0,207.22821941691564,1.1370487819747537,14.38909221447175
94,94,95,59.20852475975601,219.67113704177663,0.7398832704590008,-0.1518654327625624,0.0775754001139355,25,0.0,1140.8822386333177,8.474652951620584,12.109092015991065
95,95,96,1087.031795856815,220.98802102643015,0.9569866571537056,-0.3033437649661007,0.2192215886499257,25,0.0,171.7775298698532,1.239254198966179,14.291390516164428
96,96,97,60.66510039493791,223.8616149946603,0.6722484825878138,0.1170606751290348,0.2754456142822377,25,0.0,815.9143975062441,6.480161072842479,12.413676833074097
97,97,98,1107.9077117890263,225.66108353033187,0.8593669298597646,0.0753361655854968,-0.1098744717887685,25,0.0,193.5550136549089,1.3962526239829254,14.155993947081482
98,98,99,546.357075293665,234.88125167630372,0.9032098740967156,0.6239710561913143,-0.0313970313329287,25,0.0,303.95100801415833,1.95114498765906,13.77616361980856
99,99,100,327.66492236082564,236.7719327541592,0.5811823760990694,-0.919422040202398,-0.0500412936794796,25,0.0,175.6354769839811,1.0448976662794265,14.485027179208721
100,100,101,1893.4500746476722,236.83237372629452,0.8291500286080932,0.4866133313249305,-0.0268956491068618,25,0.0,243.4194141994424,1.8516982221593876,13.835544040262395
101,101,102,2241.9946906617806,239.6070522550016,0.5201356549792042,0.3677537559122726,0.8715130655170217,25,0.0,87.83962381518654,1.3172172514706442,14.222136561916177
102,102,103,1997.9747296201629,242.3221790267954,0.6669869402814884,0.1513811024729614,0.3439887583401967,25,0.0,421.5622024582515,3.744442593598484,13.036245042365922
103,103,104,465.8971233467207,246.30128233937702,0.8016962227425374,0.5050683325172479,0.3287571305477304,25,0.0,192.36675285339584,1.215784411030134,14.313093830876095
104,104,105,578.5390217834988,251.7197392253236,0.9773396020258636,0.2705219145383525,-0.0288724722822151,25,0.0,422.92767099570665,2.634121386626717,13.435483959555805
105,105,106,1835.7534403063346,256.12515325595115,0.990551500721542,0.5307976050907558,0.3512894813025562,25,0.0,448.0927720911079,3.0265765270246745,13.277839277573914
106,106,107,2050.831688509454,258.7847074145963,0.5919151368208454,0.0635193896929757,0.7723352810847164,25,0.0,223.2991426210704,2.087724257540116,13.699365141032533
107,107,108,1699.683584622861,260.70386876397106,0.7667002499619506,0.5531933785965019,-0.6708601570641523,25,0.0,142.51868709877817,1.159391194200717,14.367004505879471
108,108,109,2278.9002440741133,267.0993276108639,0.9556654739439432,0.0142214938166296,0.1356874847721225,25,0.0,528.9677505724808,3.846080573206856,13.005845134359086
109,109,110,900.7339831276103,269.8645303978897,0.4659469137661873,-0.6130388029611783,-0.7323644022804111,25,0.0,86.17581789693168,1.1149295607714669,14.411391019348263
110,110,111,2207.045314124849,272.81822036545714,0.8179653737440217,-0.0455561040378505,0.350378433523008,25,0.0,395.7683587286404,3.253120578361334,13.195905217595278
111,111,112,724.5789335725159,274.4950891332247,0.5536785322597634,0.1533716435871544,-0.2964027224274414,25,0.0,125.359555526421,1.3674104107346738,14.179687012853956
112,112,113,1890.525847407657,276.6221250553834,0.5900816345167901,-0.1439462885450026,-0.3945892296163451,25,0.0,118.4643317168227,1.2799123259599756,14.254747585321997
113,113,114,2159.9620561067836,276.21260565890753,0.5473003881707589,-0.6790488985317814,-0.4325996817468538,25,0.0,177.69441997361855,1.947685500134132,13.778177991120792
114,114,115,1162.0689462174741,279.26514068691694,0.8803013507332509,0.4398762243830539,0.4096853943800493,25,0.0,179.19758222332416,1.3459085796927013,14.197677614200938
115,115,116,2261.5434038943235,280.5978822811116,0.3334541380105277,0.0205716497696138,-0.6917078838968799,25,0.0,70.78449054123735,1.1621541091692127,14.364302709846433
116,116,117,2381.123182106506,281.7373113199974,0.9880583375912873,0.8316914530628189,0.6862771933768896,25,0.0,521.0910040669594,3.7469367930354487,13.035489199706474
117,117,118,1620.378533226868,283.72200072972083,0.5722637658004813,0.2923582858594024,0.2787308133060004,25,0.0,107.4311906923233,1.0788467610044843,14.44873400604384
118,118,119,745.0397173190653,285.5208291140688,0.7063577218479427,-0.6288035391620401,0.0006231560934829,25,0.0,554.6563764920445,4.319839669129952,12.873988372504718
119,119,120,1789.9205643409705,288.6640849733318,0.965560088872213,-0.3924298164304738,-0.4081549519316641,25,0.0,125.97499930631945,1.1163498674102752,14.409945944930577
120,120,121,2476.198706189403,290.95015457237065,0.8599739270652278,0.1924256526198245,0.0268856831714801,25,0.0,467.3345029159998,3.600821849387202,13.08063932985539
121,121,122,239.69999053666447,291.64560806149734,0.5063358128329064,-0.2077754456439754,-0.0315814666974643,25,0.0,545.8012690458365,1.0538721252392216,14.475319663171268
122,122,123,2329.908836701601,297.0634497083334,0.94695157728275,0.1200553968730237,0.4489467439762349,25,0.0,186.22447912518464,1.5618551297633845,14.028769893160105
123,123,124,609.1648766402047,298.3940875620699,0.9955349720488652,0.6945256463216077,0.3949454195421892,25,0.0,182.46659550701133,1.0839837355141566,14.443342032642565
124,124,125,1864.0078229392598,298.4070289315582,0.9133731259503604,0.1331335943074532,0.1845994890745061,25,0.0,364.5391801228373,2.7390225246381448,13.391156901085642
125,125,126,29.928192527997872,301.67535404626454,0.9956265725399102,0.2230499292833161,0.1795492646088173,25,0.0,209.5006412243174,1.0098280504218275,14.523778037606062
126,126,127,3034.926679497372,304.33351927651194,0.5994622932411198,0.1555146083230568,0.3603701269622223,25,0.0,114.35772315091208,1.0491812319395777,14.480383363332079
127,127,128,2735.1384200589264,304.8088204573643,0.7898067876348194,-0.046441244513546,-0.0467887673149945,25,0.0,340.54922492993114,2.786921182046193,13.371478502206037
128,128,129,2638.4971445324304,313.8554912815939,0.59760200251958,-0.2016398891325402,-0.2921060570415084,25,0.0,286.6915042209014,2.7962421579202044,13.367688465185658
129,129,130,2588.4385029977293,315.8472336872314,0.6619378940387949,0.3073686040026785,0.0137620479132534,25,0.0,506.8312594440295,4.40685024512838,12.851352413965278
