,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
455,456,1053.915239392707,1214.0854060341894,0.5215154996090792,-0.02620592364112401,0.09629137379441417,25,0.0,1191.6395936557192,1.7863759583305088,-0.6299321630409886
456,457,1053.8605148284348,1213.8359218803898,0.5060983050002533,0.13578076605499287,0.24530267699521563,25,0.0,1118.1387489910107,1.8212741221989461,-0.6509382922725244
457,458,1668.853892895246,1216.1208470334038,0.9241900664381191,-0.36099823991201957,-0.07298569601556873,25,0.0,220.672557699864,1.1727911177032235,-0.17305167029949486
458,459,2815.840143425642,1231.8328284656554,0.628466404889497,-0.5961069006533896,-0.4766983255592165,25,0.0,310.0366914856595,3.1532006804441113,-1.2468790290233
459,460,1314.1179886626926,1233.3979739267684,0.9255108794398182,-0.07596755855437955,0.31531956060344063,25,0.0,270.5587806273061,1.6435244950643682,-0.5394404529607701
460,461,2758.8502388030615,1237.7944437815631,0.6484514884727574,-0.3588168229890635,0.12110835440853318,25,0.0,84.57686230024046,1.2066733781869816,-0.20397432841800944
461,462,222.59648099035923,1241.2657319789957,0.49126300491738667,0.49376814046761,0.712837423742713,25,0.0,116.43211243594374,1.1244373769383165,-0.12733818342768394
462,463,341.4432620886455,1240.0348520566504,0.43732270044609434,-0.5294898494306056,-0.6136289892584147,25,0.0,186.10470386479415,2.099861889282991,-0.8054768288648559
463,464,353.4143138450198,1243.273555341006,0.80226983863115,-0.7413355940490847,0.5149840743499408,25,0.0,482.9496546751575,3.12129113445817,-1.2358356970492785
464,465,1697.9621984757368,1244.3486425896785,0.9457904222928039,0.463115804770091,0.11393395694638193,25,0.0,154.48672105368337,1.006484957192279,-0.0070182208952497506
465,466,2157.1781190338793,1249.5087032943782,0.5312962623192681,0.026907049307494754,0.2514875501316434,25,0.0,358.26368288743606,2.550571574820119,-1.0165937883146183
466,467,1504.0947834273466,1253.1236730963035,0.6403423405629665,-0.06227900174944034,-0.016819098024933567,25,0.0,411.3896244797834,2.7741511432284427,-1.1078252972882958
467,468,1564.6106795743153,1253.514855594971,0.3229310633425341,-0.08069501692985986,0.028386619524130987,25,0.0,280.48363427953336,1.3065279894075879,-0.2902967948504059
468,469,2158.1968303524104,1253.2679676475339,0.5416271286972018,0.7074961202771636,0.8516285605093422,25,0.0,270.6505906201751,2.283145110212323,-0.8963337872250771
